"","location","date","new_deaths","total_deaths","new_cases","total_cases","new_tests","total_tests","positive_rate","people_fully_vaccinated","icu_patients","hosp_patients","reproduction_rate","population"
"1","Vietnam",2020-01-03,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"2","Vietnam",2020-01-04,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"3","Vietnam",2020-01-05,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"4","Vietnam",2020-01-06,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"5","Vietnam",2020-01-07,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"6","Vietnam",2020-01-08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"7","Vietnam",2020-01-09,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"8","Vietnam",2020-01-10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"9","Vietnam",2020-01-11,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"10","Vietnam",2020-01-12,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"11","Vietnam",2020-01-13,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"12","Vietnam",2020-01-14,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"13","Vietnam",2020-01-15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"14","Vietnam",2020-01-16,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"15","Vietnam",2020-01-17,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"16","Vietnam",2020-01-18,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"17","Vietnam",2020-01-19,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"18","Vietnam",2020-01-20,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"19","Vietnam",2020-01-21,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"20","Vietnam",2020-01-22,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"21","Vietnam",2020-01-23,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"22","Vietnam",2020-01-24,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,98186856
"23","Vietnam",2020-01-25,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,98186856
"24","Vietnam",2020-01-26,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,98186856
"25","Vietnam",2020-01-27,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,98186856
"26","Vietnam",2020-01-28,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,98186856
"27","Vietnam",2020-01-29,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,98186856
"28","Vietnam",2020-01-30,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,98186856
"29","Vietnam",2020-01-31,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,98186856
"30","Vietnam",2020-02-01,0,NA,3,5,NA,NA,NA,NA,NA,NA,NA,98186856
"31","Vietnam",2020-02-02,0,NA,1,6,NA,NA,NA,NA,NA,NA,NA,98186856
"32","Vietnam",2020-02-03,0,NA,1,7,NA,NA,NA,NA,NA,NA,NA,98186856
"33","Vietnam",2020-02-04,0,NA,0,7,NA,NA,NA,NA,NA,NA,NA,98186856
"34","Vietnam",2020-02-05,0,NA,3,10,NA,NA,NA,NA,NA,NA,NA,98186856
"35","Vietnam",2020-02-06,0,NA,0,10,NA,NA,NA,NA,NA,NA,NA,98186856
"36","Vietnam",2020-02-07,0,NA,2,12,NA,NA,NA,NA,NA,NA,NA,98186856
"37","Vietnam",2020-02-08,0,NA,1,13,NA,NA,NA,NA,NA,NA,NA,98186856
"38","Vietnam",2020-02-09,0,NA,0,13,NA,NA,NA,NA,NA,NA,NA,98186856
"39","Vietnam",2020-02-10,0,NA,1,14,NA,NA,NA,NA,NA,NA,NA,98186856
"40","Vietnam",2020-02-11,0,NA,0,14,NA,NA,NA,NA,NA,NA,NA,98186856
"41","Vietnam",2020-02-12,0,NA,1,15,NA,NA,NA,NA,NA,NA,NA,98186856
"42","Vietnam",2020-02-13,0,NA,0,15,NA,NA,NA,NA,NA,NA,NA,98186856
"43","Vietnam",2020-02-14,0,NA,1,16,NA,NA,NA,NA,NA,NA,NA,98186856
"44","Vietnam",2020-02-15,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"45","Vietnam",2020-02-16,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"46","Vietnam",2020-02-17,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"47","Vietnam",2020-02-18,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"48","Vietnam",2020-02-19,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"49","Vietnam",2020-02-20,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"50","Vietnam",2020-02-21,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"51","Vietnam",2020-02-22,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"52","Vietnam",2020-02-23,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"53","Vietnam",2020-02-24,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"54","Vietnam",2020-02-25,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"55","Vietnam",2020-02-26,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"56","Vietnam",2020-02-27,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"57","Vietnam",2020-02-28,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"58","Vietnam",2020-02-29,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"59","Vietnam",2020-03-01,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"60","Vietnam",2020-03-02,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"61","Vietnam",2020-03-03,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"62","Vietnam",2020-03-04,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"63","Vietnam",2020-03-05,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"64","Vietnam",2020-03-06,0,NA,0,16,NA,NA,NA,NA,NA,NA,NA,98186856
"65","Vietnam",2020-03-07,0,NA,2,18,NA,NA,NA,NA,NA,NA,NA,98186856
"66","Vietnam",2020-03-08,0,NA,2,20,NA,NA,NA,NA,NA,NA,NA,98186856
"67","Vietnam",2020-03-09,0,NA,10,30,NA,NA,NA,NA,NA,NA,NA,98186856
"68","Vietnam",2020-03-10,0,NA,1,31,NA,NA,NA,NA,NA,NA,NA,98186856
"69","Vietnam",2020-03-11,0,NA,3,34,NA,NA,NA,NA,NA,NA,NA,98186856
"70","Vietnam",2020-03-12,0,NA,4,38,NA,NA,NA,NA,NA,NA,NA,98186856
"71","Vietnam",2020-03-13,0,NA,6,44,NA,NA,NA,NA,NA,NA,NA,98186856
"72","Vietnam",2020-03-14,0,NA,3,47,NA,NA,NA,NA,NA,NA,NA,98186856
"73","Vietnam",2020-03-15,0,NA,6,53,NA,NA,NA,NA,NA,NA,NA,98186856
"74","Vietnam",2020-03-16,0,NA,4,57,NA,NA,NA,NA,NA,NA,NA,98186856
"75","Vietnam",2020-03-17,0,NA,4,61,NA,NA,NA,NA,NA,NA,NA,98186856
"76","Vietnam",2020-03-18,0,NA,5,66,NA,NA,NA,NA,NA,NA,NA,98186856
"77","Vietnam",2020-03-19,0,NA,10,76,NA,NA,NA,NA,NA,NA,NA,98186856
"78","Vietnam",2020-03-20,0,NA,9,85,NA,NA,NA,NA,NA,NA,NA,98186856
"79","Vietnam",2020-03-21,0,NA,6,91,NA,NA,NA,NA,NA,NA,NA,98186856
"80","Vietnam",2020-03-22,0,NA,3,94,NA,NA,NA,NA,NA,NA,NA,98186856
"81","Vietnam",2020-03-23,0,NA,19,113,NA,NA,NA,NA,NA,NA,0.83,98186856
"82","Vietnam",2020-03-24,0,NA,10,123,NA,NA,NA,NA,NA,NA,0.81,98186856
"83","Vietnam",2020-03-25,0,NA,11,134,NA,NA,NA,NA,NA,NA,0.79,98186856
"84","Vietnam",2020-03-26,0,NA,7,141,NA,NA,NA,NA,NA,NA,0.78,98186856
"85","Vietnam",2020-03-27,0,NA,12,153,NA,NA,NA,NA,NA,NA,0.77,98186856
"86","Vietnam",2020-03-28,0,NA,10,163,NA,NA,NA,NA,NA,NA,0.76,98186856
"87","Vietnam",2020-03-29,0,NA,11,174,NA,NA,NA,NA,NA,NA,0.75,98186856
"88","Vietnam",2020-03-30,0,NA,14,188,NA,NA,NA,NA,NA,NA,0.73,98186856
"89","Vietnam",2020-03-31,0,NA,15,203,NA,NA,NA,NA,NA,NA,0.7,98186856
"90","Vietnam",2020-04-01,0,NA,4,207,NA,NA,NA,NA,NA,NA,0.67,98186856
"91","Vietnam",2020-04-02,0,NA,11,218,NA,NA,NA,NA,NA,NA,0.63,98186856
"92","Vietnam",2020-04-03,0,NA,15,233,NA,NA,NA,NA,NA,NA,0.58,98186856
"93","Vietnam",2020-04-04,0,NA,6,239,NA,NA,NA,NA,NA,NA,0.55,98186856
"94","Vietnam",2020-04-05,0,NA,1,240,NA,NA,NA,NA,NA,NA,0.51,98186856
"95","Vietnam",2020-04-06,0,NA,1,241,NA,NA,NA,NA,NA,NA,0.5,98186856
"96","Vietnam",2020-04-07,0,NA,4,245,NA,NA,NA,NA,NA,NA,0.48,98186856
"97","Vietnam",2020-04-08,0,NA,4,249,NA,NA,NA,NA,NA,NA,0.46,98186856
"98","Vietnam",2020-04-09,0,NA,2,251,NA,NA,NA,NA,NA,NA,0.44,98186856
"99","Vietnam",2020-04-10,0,NA,4,255,NA,NA,NA,NA,NA,NA,0.42,98186856
"100","Vietnam",2020-04-11,0,NA,2,257,NA,NA,NA,NA,NA,NA,0.4,98186856
"101","Vietnam",2020-04-12,0,NA,1,258,NA,NA,NA,NA,NA,NA,0.39,98186856
"102","Vietnam",2020-04-13,0,NA,4,262,NA,NA,NA,NA,NA,NA,0.37,98186856
"103","Vietnam",2020-04-14,0,NA,3,265,NA,NA,NA,NA,NA,NA,0.34,98186856
"104","Vietnam",2020-04-15,0,NA,1,266,NA,NA,NA,NA,NA,NA,0.32,98186856
"105","Vietnam",2020-04-16,0,NA,1,267,NA,NA,NA,NA,NA,NA,0.29,98186856
"106","Vietnam",2020-04-17,0,NA,1,268,NA,NA,NA,NA,NA,NA,0.26,98186856
"107","Vietnam",2020-04-18,0,NA,0,268,NA,NA,NA,NA,NA,NA,0.24,98186856
"108","Vietnam",2020-04-19,0,NA,0,268,NA,NA,NA,NA,NA,NA,0.23,98186856
"109","Vietnam",2020-04-20,0,NA,0,268,NA,NA,NA,NA,NA,NA,0.23,98186856
"110","Vietnam",2020-04-21,0,NA,0,268,NA,NA,NA,NA,NA,NA,0.24,98186856
"111","Vietnam",2020-04-22,0,NA,0,268,NA,NA,NA,NA,NA,NA,0.24,98186856
"112","Vietnam",2020-04-23,0,NA,0,268,NA,NA,NA,NA,NA,NA,0.26,98186856
"113","Vietnam",2020-04-24,0,NA,0,268,NA,NA,NA,NA,NA,NA,0.27,98186856
"114","Vietnam",2020-04-25,0,NA,2,270,NA,NA,NA,NA,NA,NA,0.25,98186856
"115","Vietnam",2020-04-26,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.24,98186856
"116","Vietnam",2020-04-27,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.23,98186856
"117","Vietnam",2020-04-28,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.24,98186856
"118","Vietnam",2020-04-29,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.24,98186856
"119","Vietnam",2020-04-30,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.25,98186856
"120","Vietnam",2020-05-01,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.26,98186856
"121","Vietnam",2020-05-02,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.29,98186856
"122","Vietnam",2020-05-03,0,NA,0,270,NA,NA,NA,NA,NA,NA,0.32,98186856
